,index,Depth Path,Image Path,Instance Segmentation Path,Semantic Segmentation Path
1610,1684,hypersim_data/ai_024_007/images/scene_cam_01_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_024_007/images/scene_cam_01_final_preview/frame.0060.color.jpg,hypersim_data/ai_024_007/images/scene_cam_01_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_024_007/images/scene_cam_01_geometry_hdf5/frame.0060.semantic.hdf5
1611,1685,hypersim_data/ai_001_004/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_001_004/images/scene_cam_00_final_preview/frame.0080.color.jpg,hypersim_data/ai_001_004/images/scene_cam_00_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_001_004/images/scene_cam_00_geometry_hdf5/frame.0080.semantic.hdf5
1612,1686,hypersim_data/ai_008_004/images/scene_cam_01_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_008_004/images/scene_cam_01_final_preview/frame.0070.color.jpg,hypersim_data/ai_008_004/images/scene_cam_01_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_008_004/images/scene_cam_01_geometry_hdf5/frame.0070.semantic.hdf5
1613,1687,hypersim_data/ai_019_006/images/scene_cam_01_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_019_006/images/scene_cam_01_final_preview/frame.0005.color.jpg,hypersim_data/ai_019_006/images/scene_cam_01_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_019_006/images/scene_cam_01_geometry_hdf5/frame.0005.semantic.hdf5
1614,1688,hypersim_data/ai_048_009/images/scene_cam_02_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_048_009/images/scene_cam_02_final_preview/frame.0040.color.jpg,hypersim_data/ai_048_009/images/scene_cam_02_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_048_009/images/scene_cam_02_geometry_hdf5/frame.0040.semantic.hdf5
1615,1689,hypersim_data/ai_005_006/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_005_006/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_005_006/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_005_006/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
1616,1690,hypersim_data/ai_051_004/images/scene_cam_05_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_051_004/images/scene_cam_05_final_preview/frame.0020.color.jpg,hypersim_data/ai_051_004/images/scene_cam_05_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_051_004/images/scene_cam_05_geometry_hdf5/frame.0020.semantic.hdf5
1617,1691,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_027_003/images/scene_cam_02_final_preview/frame.0040.color.jpg,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0040.semantic.hdf5
1618,1692,hypersim_data/ai_024_015/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_024_015/images/scene_cam_00_final_preview/frame.0060.color.jpg,hypersim_data/ai_024_015/images/scene_cam_00_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_024_015/images/scene_cam_00_geometry_hdf5/frame.0060.semantic.hdf5
1619,1693,hypersim_data/ai_035_005/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_035_005/images/scene_cam_00_final_preview/frame.0060.color.jpg,hypersim_data/ai_035_005/images/scene_cam_00_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_035_005/images/scene_cam_00_geometry_hdf5/frame.0060.semantic.hdf5
1620,1694,hypersim_data/ai_053_019/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_053_019/images/scene_cam_00_final_preview/frame.0060.color.jpg,hypersim_data/ai_053_019/images/scene_cam_00_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_053_019/images/scene_cam_00_geometry_hdf5/frame.0060.semantic.hdf5
1621,1695,hypersim_data/ai_026_006/images/scene_cam_00_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_026_006/images/scene_cam_00_final_preview/frame.0005.color.jpg,hypersim_data/ai_026_006/images/scene_cam_00_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_026_006/images/scene_cam_00_geometry_hdf5/frame.0005.semantic.hdf5
1622,1696,hypersim_data/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_039_003/images/scene_cam_01_final_preview/frame.0090.color.jpg,hypersim_data/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0090.semantic.hdf5
1623,1697,hypersim_data/ai_039_003/images/scene_cam_00_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_039_003/images/scene_cam_00_final_preview/frame.0075.color.jpg,hypersim_data/ai_039_003/images/scene_cam_00_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_039_003/images/scene_cam_00_geometry_hdf5/frame.0075.semantic.hdf5
1624,1698,hypersim_data/ai_051_001/images/scene_cam_02_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_051_001/images/scene_cam_02_final_preview/frame.0095.color.jpg,hypersim_data/ai_051_001/images/scene_cam_02_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_051_001/images/scene_cam_02_geometry_hdf5/frame.0095.semantic.hdf5
1625,1699,hypersim_data/ai_021_001/images/scene_cam_00_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_021_001/images/scene_cam_00_final_preview/frame.0020.color.jpg,hypersim_data/ai_021_001/images/scene_cam_00_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_021_001/images/scene_cam_00_geometry_hdf5/frame.0020.semantic.hdf5
1626,1700,hypersim_data/ai_029_003/images/scene_cam_01_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_029_003/images/scene_cam_01_final_preview/frame.0025.color.jpg,hypersim_data/ai_029_003/images/scene_cam_01_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_029_003/images/scene_cam_01_geometry_hdf5/frame.0025.semantic.hdf5
1627,1701,hypersim_data/ai_022_001/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_022_001/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_022_001/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_022_001/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
1628,1702,hypersim_data/ai_029_005/images/scene_cam_02_geometry_hdf5/frame.0050.depth_meters.hdf5,hypersim_data/ai_029_005/images/scene_cam_02_final_preview/frame.0050.color.jpg,hypersim_data/ai_029_005/images/scene_cam_02_geometry_hdf5/frame.0050.semantic_instance.hdf5,hypersim_data/ai_029_005/images/scene_cam_02_geometry_hdf5/frame.0050.semantic.hdf5
1629,1703,hypersim_data/ai_036_003/images/scene_cam_01_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_036_003/images/scene_cam_01_final_preview/frame.0085.color.jpg,hypersim_data/ai_036_003/images/scene_cam_01_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_036_003/images/scene_cam_01_geometry_hdf5/frame.0085.semantic.hdf5
1630,1704,hypersim_data/ai_018_003/images/scene_cam_00_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_018_003/images/scene_cam_00_final_preview/frame.0025.color.jpg,hypersim_data/ai_018_003/images/scene_cam_00_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_018_003/images/scene_cam_00_geometry_hdf5/frame.0025.semantic.hdf5
1631,1705,hypersim_data/ai_052_005/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_052_005/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_052_005/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_052_005/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
1632,1706,hypersim_data/ai_035_008/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_035_008/images/scene_cam_00_final_preview/frame.0055.color.jpg,hypersim_data/ai_035_008/images/scene_cam_00_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_035_008/images/scene_cam_00_geometry_hdf5/frame.0055.semantic.hdf5
1633,1708,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0050.depth_meters.hdf5,hypersim_data/ai_001_006/images/scene_cam_02_final_preview/frame.0050.color.jpg,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0050.semantic_instance.hdf5,hypersim_data/ai_001_006/images/scene_cam_02_geometry_hdf5/frame.0050.semantic.hdf5
1634,1709,hypersim_data/ai_053_006/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_053_006/images/scene_cam_00_final_preview/frame.0080.color.jpg,hypersim_data/ai_053_006/images/scene_cam_00_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_053_006/images/scene_cam_00_geometry_hdf5/frame.0080.semantic.hdf5
1635,1710,hypersim_data/ai_051_002/images/scene_cam_04_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_051_002/images/scene_cam_04_final_preview/frame.0070.color.jpg,hypersim_data/ai_051_002/images/scene_cam_04_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_051_002/images/scene_cam_04_geometry_hdf5/frame.0070.semantic.hdf5
1636,1711,hypersim_data/ai_021_008/images/scene_cam_02_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_021_008/images/scene_cam_02_final_preview/frame.0070.color.jpg,hypersim_data/ai_021_008/images/scene_cam_02_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_021_008/images/scene_cam_02_geometry_hdf5/frame.0070.semantic.hdf5
1637,1713,hypersim_data/ai_004_010/images/scene_cam_01_geometry_hdf5/frame.0050.depth_meters.hdf5,hypersim_data/ai_004_010/images/scene_cam_01_final_preview/frame.0050.color.jpg,hypersim_data/ai_004_010/images/scene_cam_01_geometry_hdf5/frame.0050.semantic_instance.hdf5,hypersim_data/ai_004_010/images/scene_cam_01_geometry_hdf5/frame.0050.semantic.hdf5
1638,1714,hypersim_data/ai_029_004/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_029_004/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_029_004/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_029_004/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
1639,1715,hypersim_data/ai_052_008/images/scene_cam_01_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_052_008/images/scene_cam_01_final_preview/frame.0000.color.jpg,hypersim_data/ai_052_008/images/scene_cam_01_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_052_008/images/scene_cam_01_geometry_hdf5/frame.0000.semantic.hdf5
1640,1716,hypersim_data/ai_053_018/images/scene_cam_00_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_053_018/images/scene_cam_00_final_preview/frame.0025.color.jpg,hypersim_data/ai_053_018/images/scene_cam_00_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_053_018/images/scene_cam_00_geometry_hdf5/frame.0025.semantic.hdf5
1641,1718,hypersim_data/ai_044_001/images/scene_cam_01_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_044_001/images/scene_cam_01_final_preview/frame.0005.color.jpg,hypersim_data/ai_044_001/images/scene_cam_01_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_044_001/images/scene_cam_01_geometry_hdf5/frame.0005.semantic.hdf5
1642,1719,hypersim_data/ai_002_005/images/scene_cam_00_geometry_hdf5/frame.0045.depth_meters.hdf5,hypersim_data/ai_002_005/images/scene_cam_00_final_preview/frame.0045.color.jpg,hypersim_data/ai_002_005/images/scene_cam_00_geometry_hdf5/frame.0045.semantic_instance.hdf5,hypersim_data/ai_002_005/images/scene_cam_00_geometry_hdf5/frame.0045.semantic.hdf5
1643,1721,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_017_010/images/scene_cam_01_final_preview/frame.0010.color.jpg,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0010.semantic.hdf5
1644,1722,hypersim_data/ai_055_008/images/scene_cam_01_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_055_008/images/scene_cam_01_final_preview/frame.0010.color.jpg,hypersim_data/ai_055_008/images/scene_cam_01_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_055_008/images/scene_cam_01_geometry_hdf5/frame.0010.semantic.hdf5
1645,1723,hypersim_data/ai_044_003/images/scene_cam_03_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_044_003/images/scene_cam_03_final_preview/frame.0055.color.jpg,hypersim_data/ai_044_003/images/scene_cam_03_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_044_003/images/scene_cam_03_geometry_hdf5/frame.0055.semantic.hdf5
1646,1725,hypersim_data/ai_047_004/images/scene_cam_00_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_047_004/images/scene_cam_00_final_preview/frame.0020.color.jpg,hypersim_data/ai_047_004/images/scene_cam_00_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_047_004/images/scene_cam_00_geometry_hdf5/frame.0020.semantic.hdf5
1647,1726,hypersim_data/ai_042_004/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_042_004/images/scene_cam_00_final_preview/frame.0080.color.jpg,hypersim_data/ai_042_004/images/scene_cam_00_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_042_004/images/scene_cam_00_geometry_hdf5/frame.0080.semantic.hdf5
1648,1727,hypersim_data/ai_007_002/images/scene_cam_00_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_007_002/images/scene_cam_00_final_preview/frame.0005.color.jpg,hypersim_data/ai_007_002/images/scene_cam_00_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_007_002/images/scene_cam_00_geometry_hdf5/frame.0005.semantic.hdf5
1649,1728,hypersim_data/ai_015_008/images/scene_cam_00_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_015_008/images/scene_cam_00_final_preview/frame.0025.color.jpg,hypersim_data/ai_015_008/images/scene_cam_00_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_015_008/images/scene_cam_00_geometry_hdf5/frame.0025.semantic.hdf5
1650,1729,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_027_010/images/scene_cam_01_final_preview/frame.0085.color.jpg,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0085.semantic.hdf5
1651,1731,hypersim_data/ai_045_008/images/scene_cam_01_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_045_008/images/scene_cam_01_final_preview/frame.0005.color.jpg,hypersim_data/ai_045_008/images/scene_cam_01_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_045_008/images/scene_cam_01_geometry_hdf5/frame.0005.semantic.hdf5
1652,1732,hypersim_data/ai_023_008/images/scene_cam_01_geometry_hdf5/frame.0030.depth_meters.hdf5,hypersim_data/ai_023_008/images/scene_cam_01_final_preview/frame.0030.color.jpg,hypersim_data/ai_023_008/images/scene_cam_01_geometry_hdf5/frame.0030.semantic_instance.hdf5,hypersim_data/ai_023_008/images/scene_cam_01_geometry_hdf5/frame.0030.semantic.hdf5
1653,1733,hypersim_data/ai_027_003/images/scene_cam_01_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_027_003/images/scene_cam_01_final_preview/frame.0060.color.jpg,hypersim_data/ai_027_003/images/scene_cam_01_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_027_003/images/scene_cam_01_geometry_hdf5/frame.0060.semantic.hdf5
1654,1734,hypersim_data/ai_006_002/images/scene_cam_02_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_006_002/images/scene_cam_02_final_preview/frame.0090.color.jpg,hypersim_data/ai_006_002/images/scene_cam_02_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_006_002/images/scene_cam_02_geometry_hdf5/frame.0090.semantic.hdf5
1655,1735,hypersim_data/ai_043_009/images/scene_cam_01_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_043_009/images/scene_cam_01_final_preview/frame.0040.color.jpg,hypersim_data/ai_043_009/images/scene_cam_01_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_043_009/images/scene_cam_01_geometry_hdf5/frame.0040.semantic.hdf5
1656,1736,hypersim_data/ai_010_002/images/scene_cam_00_geometry_hdf5/frame.0050.depth_meters.hdf5,hypersim_data/ai_010_002/images/scene_cam_00_final_preview/frame.0050.color.jpg,hypersim_data/ai_010_002/images/scene_cam_00_geometry_hdf5/frame.0050.semantic_instance.hdf5,hypersim_data/ai_010_002/images/scene_cam_00_geometry_hdf5/frame.0050.semantic.hdf5
1657,1737,hypersim_data/ai_051_004/images/scene_cam_02_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_051_004/images/scene_cam_02_final_preview/frame.0065.color.jpg,hypersim_data/ai_051_004/images/scene_cam_02_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_051_004/images/scene_cam_02_geometry_hdf5/frame.0065.semantic.hdf5
1658,1738,hypersim_data/ai_014_006/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_014_006/images/scene_cam_00_final_preview/frame.0055.color.jpg,hypersim_data/ai_014_006/images/scene_cam_00_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_014_006/images/scene_cam_00_geometry_hdf5/frame.0055.semantic.hdf5
1659,1739,hypersim_data/ai_044_008/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_044_008/images/scene_cam_00_final_preview/frame.0055.color.jpg,hypersim_data/ai_044_008/images/scene_cam_00_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_044_008/images/scene_cam_00_geometry_hdf5/frame.0055.semantic.hdf5
1660,1740,hypersim_data/ai_008_010/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_008_010/images/scene_cam_00_final_preview/frame.0010.color.jpg,hypersim_data/ai_008_010/images/scene_cam_00_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_008_010/images/scene_cam_00_geometry_hdf5/frame.0010.semantic.hdf5
1661,1741,hypersim_data/ai_037_008/images/scene_cam_00_geometry_hdf5/frame.0030.depth_meters.hdf5,hypersim_data/ai_037_008/images/scene_cam_00_final_preview/frame.0030.color.jpg,hypersim_data/ai_037_008/images/scene_cam_00_geometry_hdf5/frame.0030.semantic_instance.hdf5,hypersim_data/ai_037_008/images/scene_cam_00_geometry_hdf5/frame.0030.semantic.hdf5
1662,1742,hypersim_data/ai_048_009/images/scene_cam_03_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_048_009/images/scene_cam_03_final_preview/frame.0065.color.jpg,hypersim_data/ai_048_009/images/scene_cam_03_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_048_009/images/scene_cam_03_geometry_hdf5/frame.0065.semantic.hdf5
1663,1743,hypersim_data/ai_022_009/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_022_009/images/scene_cam_00_final_preview/frame.0065.color.jpg,hypersim_data/ai_022_009/images/scene_cam_00_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_022_009/images/scene_cam_00_geometry_hdf5/frame.0065.semantic.hdf5
1664,1744,hypersim_data/ai_048_009/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_048_009/images/scene_cam_00_final_preview/frame.0040.color.jpg,hypersim_data/ai_048_009/images/scene_cam_00_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_048_009/images/scene_cam_00_geometry_hdf5/frame.0040.semantic.hdf5
1665,1745,hypersim_data/ai_015_010/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_015_010/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_015_010/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_015_010/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
